0.0000   0.00000000
0.2000  38.50294715
0.4000  29.98198122
0.6000  16.99967631
0.7854   2.98915540
1.0000  -13.09810546
1.2000  -25.77896276
1.4000  -33.68739014
1.5708   0.00000000
