0.0000   0.00000000
0.2000  42.76323988
0.4000  32.07957859
0.6000  16.18974927
0.7854  -1.10321549
1.0000  -20.90176328
1.2000  -36.19738460
1.4000  -45.94604889
1.5708   0.00000000
