0.0000   0.00000000
0.2000  38.05215066
0.4000  27.71541685
0.6000  12.35785394
0.7854  -4.12295582
1.0000  -23.02574291
1.2000  -37.41412730
1.4000  -46.78458083
1.5708   0.00000000
