0.0000   0.00000000
0.2000  38.62154545
0.4000  30.21110606
0.6000  17.44932020
0.7854   3.39292222
1.0000  -12.70727778
1.2000  -25.67347677
1.4000  -33.28726263
1.5708   0.00000000
