0.0000   0.00000000
0.2000  42.84634444
0.4000  32.07054747
0.6000  15.87247677
0.7854  -1.19066667
1.0000  -20.97894343
1.2000  -36.21396263
1.4000  -45.99408182
1.5708   0.00000000
