0.0000   0.00000000
0.2000  37.93944242
0.4000  26.92354646
0.6000  12.02507172
0.7854  -4.46659394
1.0000  -23.56930505
1.2000  -37.67955657
1.4000  -46.98125354
1.5708   0.00000000
